,actor.id,repo.id
4828,544667,23431546
4830,7945170,26094346
4831,5481657,19794517
4832,2438869,20086003
4833,1684950,28650038
4834,7534496,23903780
4835,3730605,28451238
4840,280212,21481110
4842,1436383,28674120
4845,534911,26758092
4846,1852283,26372861
4848,36392,19508919
4852,9939059,25492179
4854,8469211,28122991
4855,148927,25614169
4856,819213,28571384
4857,362745,5299477
4858,5500712,28006225
4859,471685,27456612
4860,931421,13794677
4862,582878,28360533
4863,6132330,26820842
4865,10352573,28669115
4867,9901767,28670194
4870,8931626,25046277
4871,7594729,27105028
4874,5386917,15923027
4875,2883270,18592954
4876,7810348,28676958
4878,6214365,28669435
4879,840120,21987817
4880,2482253,6665452
4883,2565176,28610415
4886,5728403,25392255
4888,176815,21054614
4889,9663797,25996056
4890,3376600,28653140
4891,4529377,28677700
4892,9713942,28488098
4893,367618,11673915
4896,6895040,18620619
4899,176815,21054614
4902,683439,27947708
4905,1181205,28657751
4907,7727957,21833720
4909,3692062,28464657
4910,3913977,28673893
4913,4829,11164718
4914,4343808,28677839
4916,3519911,28639950
4921,10351997,28654239
4922,6062588,28677797
4923,514438,28662138
4924,8697394,23804885
4925,74169,28564984
4928,1125622,6439786
4929,280212,21481110
4932,4317587,22069872
4934,7384339,28313408
4935,3124443,28650418
4936,577668,26452768
4939,1125622,6439865
4943,226585,14289657
4945,8946755,28660912
4946,3157196,28315501
4948,10361315,28677587
4949,9201970,25173910
4952,3811636,19025999
4953,9205456,28667691
4954,296116,28544148
4955,429706,28254077
4956,66577,5152285
4958,6214365,28669435
4964,1290832,4924151
4966,7376266,10052229
4967,10178301,23853939
4968,900775,28609910
4970,4529377,28677700
4971,544667,23431546
4973,44939,10467655
4974,153279,615096
4975,19875,8973396
4983,9285724,25180058
4984,6014442,27689914
4990,877616,28677779
4992,9539839,28327047
4994,4380972,27618890
4996,5455031,19514776
4998,653722,17764313
4999,653722,17764313
5000,9901767,28670194
5001,5943136,24358947
5003,1161671,28671165
5004,3489773,15461243
5005,2428282,28521029
5008,1646057,17730514
5009,8753701,28343735
5010,5905026,26885167
5012,550895,15857755
5016,3134745,28277457
5021,1912217,28662515
5022,5422053,27939521
5023,6808940,28313450
5026,7534496,26063060
5027,6214365,28669435
5029,6571378,28677445
5034,280212,21481110
5035,900775,28606142
5036,7132034,28549025
5037,6364195,19178105
5038,3316756,21396295
5039,939501,26890779
5040,5422053,27939521
5041,2033581,6031942
5043,2033581,6031942
5044,2713846,19524156
5045,9339661,26944422
5046,4953234,26326735
5052,4118674,28519640
5053,2916945,8710498
5056,5211568,21833183
5057,1243435,21989579
5059,1530016,5954894
5060,4883505,24070067
5064,6154548,28470344
5065,34314,28457115
5066,344861,28654334
5067,7454972,23008502
5071,2376591,27364941
5076,13717,20634788
5079,242598,28610560
5080,8451865,28523545
5081,189129,27685744
5082,5975070,17580814
5085,5425005,26697962
5087,211395,28677903
5089,167236,3472786
5090,2784192,11155663
5098,9514130,27696068
5099,7979969,21182346
5101,9135474,28677537
5106,4196261,28640662
5107,7144417,24952737
5108,9452791,28677711
5109,1912217,28662515
5110,5017593,26055842
5111,358202,28610369
5112,7809663,28402488
5113,280212,21481110
5114,1332500,3597853
5115,1888089,8883259
5116,1447922,28677872
5119,5101884,28562333
5121,44939,20682452
5122,6154548,28470344
5124,3344856,9285950
5128,466764,1514290
5129,2131591,25274128
5130,1619869,16129958
5133,367618,11672686
5135,6364323,3234987
5137,10273496,28357187
5141,1782831,28302097
5142,10351997,28654239
5143,148927,25614169
5145,1684950,28650038
5147,6188386,28242145
5148,3316756,21396295
5151,3467784,27254593
5153,2311760,23572310
5155,854429,28648808
5156,1924134,15032076
5157,10049531,27440702
5158,6062588,28677957
5159,3489773,15461243
5160,3094277,16188576
5161,5055234,28544274
5163,534911,26758092
5164,5853482,28677831
5166,1181205,28657751
5167,3949252,28370207
5168,7533168,28667990
5170,6807088,28677829
5174,5728403,25392255
5175,709247,28201380
5177,1585362,21992247
5178,2033581,6058151
5179,7607,13803
5180,2033581,6058151
5183,378310,27511719
5184,1802542,4967600
5186,7811180,28677878
5187,9201970,25173910
5188,8350185,28634222
5189,2033581,6058123
5190,2033581,6058123
5191,280212,21481110
5194,4088016,12146969
5197,916259,17069604
5198,1239679,21390245
5199,10352573,28669115
5200,8362393,28536680
5202,1371300,27575221
5204,1530016,5954894
5205,2033581,6058234
5206,2033581,6058234
5207,2033581,6058234
5208,2033581,6058234
5209,2033581,6058234
5210,3521597,28020580
5211,9255825,27977882
5212,2033581,6058234
5213,2033581,6058234
5214,1032160,26477497
5215,2033581,6058234
5216,2033581,6058234
5217,2033581,6058234
5219,2033581,6058234
5220,2033581,6058234
5221,2033581,6058234
5222,2033581,6058234
5223,2033581,6058234
5228,3123221,28664750
5229,9452791,28677711
5231,5659700,23076963
5232,2033581,6031942
5233,2033581,6031942
5237,367618,10040198
5238,4674581,28405862
5240,6014442,27689914
5241,13122,24548800
5243,4764874,16531825
5244,7938534,28461053
5245,2015190,28677427
5246,10273496,28357187
5247,1400864,6451846
5248,148927,25614169
5251,8838361,28570090
5252,6484805,28613203
5254,8924713,28645826
5256,1060921,28664614
5257,4196261,28640662
5258,775431,18839749
5259,5344121,21522534
5262,2637020,28677946
5263,713424,25185119
5265,458892,22987680
5266,8077740,21585818
5268,220183,28677927
5269,52870,8870570
5270,8034059,21377779
5277,3241245,28258232
5281,10333267,28546174
5282,1888089,8883259
5283,939501,26890779
5284,52870,8870570
5285,7929451,25135859
5286,541725,1969632
5287,584009,27093512
5288,3270119,28667121
5289,416977,28387948
5295,1447922,28677872
5296,986543,28555893
5297,559039,28251352
5301,6158630,18126008
5302,2698813,17672250
5303,1888089,15034137
5304,434885,23546042
5305,444263,8067787
5306,7454972,23008502
5307,6744175,28674263
5308,6158630,15100395
5309,7970490,28527603
5310,3123221,28664750
5311,8675834,23728095
5313,569071,28666884
5315,8305550,28646347
5316,429529,7588969
5317,9589705,28651176
5318,5294486,28242839
5319,2762492,27456039
5320,10162432,27906179
5321,8714716,28056661
5324,1577382,28010340
5327,280212,21481110
5330,1888089,15034137
5331,342554,28551492
5332,148927,25614169
5333,1856621,20291263
5335,6299681,22772289
5339,10148214,28677952
5340,50891,23131813
5341,50891,23131813
5344,5001959,27992132
5347,5661825,27315397
5348,9775118,28647997
5350,6200806,26594411
5352,7817509,28149978
5353,7132034,28549025
5354,3187689,25584875
5355,67641,15984451
5358,10351997,28654239
5359,2287209,10021385
5360,1550763,21642960
5361,7841618,28676566
5362,3316756,21396295
5365,583593,5438867
5366,3134745,28277457
5367,358202,28610369
5371,2209144,28676842
5372,657389,6309879
5373,5892594,28358863
5374,4660659,28657466
5375,296116,28544148
5377,5520281,28677933
5380,4655105,24919423
5381,8382048,28206813
5382,9373566,28616049
5383,3511432,13817352
5384,5341072,23541166
5385,613736,28655268
5386,1371300,27575221
5388,3489773,15461243
5390,602423,28677884
5391,8061991,28428078
5395,1500290,26823843
5396,518233,25307615
5398,2226031,21263487
5400,6670569,27775655
5401,43589,28468140
5402,7441147,27200526
5404,2720896,21898975
5405,1619869,16129958
5407,9220038,28648586
5410,480938,7426399
5411,1181205,28657751
5412,252278,28677803
5413,6722411,28676639
5414,5943136,24358947
5415,615990,24467642
5416,101800,28677714
5417,920217,28328967
5419,534911,26758092
5420,9452791,28677711
5421,9775118,28647997
5423,4552789,28675157
5426,615121,17423002
5427,115237,5634276
5428,6895040,18620619
5429,7454972,23008502
5430,429706,28254077
5432,5195533,26234673
5433,6851146,28572633
5434,367618,10039899
5435,280212,21481110
5436,1447922,28677872
5437,8152847,28611597
5438,5975070,17580814
5440,6014442,27689914
5441,186612,20770460
5442,1307829,24916708
5443,7421004,27590695
5444,4119931,16116287
5445,8072898,26059030
5446,3890972,26382386
5447,3160169,23280929
5450,753460,28569531
5453,9755468,26832780
5454,1517226,19353657
5456,735008,28620211
5459,5292662,28677548
5460,5892594,28358863
5462,50139,100181
5463,6484805,28613203
5464,1536935,21908402
5468,6324595,28655113
5472,932918,8063255
5473,4380972,27618890
5474,486644,24382788
5475,44939,20682452
5477,1991633,28008578
5478,6214365,28669435
5479,3386273,18156369
5480,6111474,28571145
5485,9201970,25173910
5486,8703251,23813546
5490,10351997,28654239
5491,296116,28544148
5492,5779735,23215539
5493,6042782,15080619
5494,5728403,25392255
5495,6955349,27822066
5501,945446,14090992
5502,641261,22704261
5503,1734986,28677758
5512,3290873,17717497
5513,367618,26532168
5515,66577,5152285
5516,9135474,26879361
5518,280212,21481110
5522,599638,8367594
5523,6570945,28153594
5524,1583730,7885934
5525,1138857,28677642
5527,6455098,28648815
5528,916259,17069604
5529,8340922,28577652
5530,1279060,26846490
5533,1249764,7464079
5534,6992972,20367998
5535,1865016,17906147
5538,615990,24467642
5540,115237,21323691
5542,7534496,26063060
5543,3489773,15461243
5544,8146180,28285123
5545,4636406,27044282
5546,189133,487849
5548,10361338,28677651
5549,7043070,28530776
5551,5211568,21833183
5557,5138409,28633224
5558,6684315,23924537
5559,1572895,28677909
5560,2711945,22435859
5561,3699256,25527315
5564,6214365,28669435
5567,189129,27685744
5568,597300,28368906
5569,5806135,27728934
5570,19422,28678001
5571,117295,22291919
5572,7817509,28149978
5574,7751315,27552091
5577,1684950,28650038
5578,9220038,28648586
5581,556505,15572464
5583,53352,1963492
5585,3152062,21964910
5586,514438,28677962
5588,7637494,28275582
5589,932918,23305313
5594,10148214,28677952
5595,1431805,28504409
5596,10351997,28654239
5597,10344742,28657952
5599,7120810,17375822
5600,2373357,28677510
5601,1016379,28202866
5602,7454972,23008502
5603,569071,28666884
5604,115237,24764697
5605,3197761,18039094
5608,952533,28492762
5611,5505674,16890159
5612,6214365,28669435
5614,280212,21481110
5615,5659700,23076963
5617,1074877,25893970
5618,9038488,28460218
5619,9623122,26354071
5620,9623122,26354071
5622,2637020,28677946
5623,10093273,28159475
5624,10093273,28159475
5627,220183,28677927
5628,550006,19060965
5633,5281068,13315305
5637,1572895,28677909
5639,7534496,26063060
5642,1176337,27021189
5643,4036492,11436474
5650,549519,28677160
5653,2166111,16525002
5658,2192439,24877450
5659,10273496,28357187
5661,1218561,28547499
5668,1221423,9603429
5669,117295,22291919
5670,1652699,28289664
5671,10049531,27440702
5673,3124443,28650418
5677,6763379,19961042
5678,101800,28677714
5679,5323256,25370268
5682,1786821,28671919
5683,650357,26338428
5685,10352573,28669115
5687,8285296,22320462
5689,6895040,18620619
5690,220183,28677927
5695,5652491,27911062
5703,4582543,25717388
5704,1449778,28676506
5705,4108654,28571212
5706,155953,28519068
5707,2637020,28677946
5708,2868935,28642034
5711,1615,1359705
5719,3124443,28650418
5721,280212,21481110
5723,9353400,28642665
5724,5997696,20198782
5725,4088016,12146969
5727,7534496,26063060
5728,2461323,28615868
5729,1221156,28673837
5730,44707,26731726
5731,4262197,21085682
5733,1865016,11549335
5734,3188588,27524578
5737,1370064,28678024
5740,6364195,19178105
5741,1121789,25811730
5744,3777877,28416782
5745,4181161,28090675
5747,3004839,28676004
5748,1908830,9974276
5750,5138409,28633224
5751,2637020,28677946
5753,5721615,13690115
5754,945228,28215910
5757,8802564,28478944
5758,4368690,28468274
5760,1198183,10257627
5763,1261331,16473585
5764,9201970,25173910
5766,580225,28580409
5774,10345188,28615103
5776,5713485,18900363
5783,10238445,28208090
5784,5779735,23215539
5785,1334884,26995510
5786,2539292,11099534
5788,330036,1226561
5789,641261,22704261
5793,220183,28677927
5794,6831,28616088
5795,3699494,26512969
5796,4175278,23034563
5800,2075310,28022077
5802,2539292,6495082
5803,5728403,25392255
5806,70335,13893582
5810,280212,21481110
5812,952533,28492762
5813,9285724,25180058
5814,2731239,19897997
5827,2880929,28671714
5828,296116,28544148
5829,1865016,17906147
5830,5625263,27367962
5831,5713485,18900363
5832,8362393,28536680
5833,9190378,27465200
5837,458892,22987680
5838,189618,487828
5840,6193231,20035848
5841,3627377,27103377
5842,6574372,28404306
5843,3124443,28650418
5844,312301,26051556
5848,7487345,28356801
5849,10310054,28516522
5851,5642064,28059485
5852,2790604,12435095
5855,4368270,28275735
5857,3123221,28664750
5859,4148545,26287211
5861,261601,24293470
5862,5943087,28675308
5863,10049531,27440702
5865,4718476,25086625
5869,6753,22535845
5870,6209299,28331016
5873,5455031,19514776
5875,514438,28662138
5876,7728157,21549222
5878,1181205,28657751
5881,1384435,25830900
5882,1161435,26493366
5883,416977,28387948
5884,9728079,26607117
5885,241176,26739042
5886,171072,16994292
5888,7334469,28677361
5890,10351997,28654239
5891,117295,22291919
5893,87436,28373474
5894,1684950,28650038
5895,3493763,28478834
5897,280212,21481110
5898,129196,10435975
5901,3259988,28620299
5902,33424,28674894
5903,2015190,28677427
5904,5779735,23215539
5906,6418489,21640233
5907,4186413,26406021
5911,6831,115984
5914,1511745,27637169
5915,234276,8105769
5918,641261,22704261
5919,1026154,28368289
5920,1710847,28495624
5921,1285287,28648883
5922,99781,19880102
5923,961966,28676190
5924,7938534,28676137
5929,7534496,26063060
5931,3675092,28643047
5932,5095603,4537830
5933,3316756,21396295
5936,534911,26758410
5937,5806135,27728934
5938,947143,27692744
5939,6722411,28676639
5943,6158630,18126008
5945,6158630,15100395
5946,247927,25780987
5948,6561166,22066165
5950,2489906,23551479
5951,2790604,14275631
5952,10351997,28654239
5955,9452791,28677711
5956,5455031,19514776
5957,149506,19753490
5961,5952569,28384550
5962,5438380,28670161
5963,1530016,5954894
5964,3459800,28677612
5965,10310054,28516522
5968,5472291,28663515
5969,5943136,24358947
5971,2015190,28677427
5974,5713485,18900363
5975,762456,28677988
5976,807483,25890468
5977,25510,7512664
5979,65952,18747374
5980,3316756,21396295
5981,367618,10040198
5982,4552789,28675157
5984,1484886,19415093
5985,547450,22712276
5987,781073,28519238
5988,484068,5188983
5989,1626426,14915760
5990,6455098,28648815
5991,602423,27200127
5992,132412,13509108
5993,280212,21481110
5996,1239679,21390245
5999,1384435,25830877
6000,584009,27093512
6001,8646562,28557787
6004,210312,25281621
6005,9201970,25173910
6006,1623882,28573895
6007,2637399,23029657
6008,1653275,28492157
6010,6866184,28664750
6013,4552789,28675157
6014,1060921,28664614
6016,1276678,13319158
6017,2626059,26039047
6018,1227992,7396761
6021,2373357,28677510
6023,1129910,21798503
6026,5853482,28677656
6028,4712930,28678025
6029,2031812,20266504
6030,1291511,28548276
6033,10263666,28677679
6034,7454972,23008502
6035,1459612,28335773
6036,506010,13913264
6039,713424,25185119
6042,1334884,26995510
6045,613568,2138392
6046,4779042,21256946
6048,4552789,28675157
6049,9589705,28651176
6050,440814,25999714
6051,6911419,28657371
6055,446833,13186315
6056,3960243,11877133
6057,446833,13186315
6061,6914329,28677084
6062,9450064,28677524
6063,280212,21481110
6064,6484805,28613203
6065,45143,3574573
6066,718899,26720297
6076,242598,28610560
6077,1181205,28657751
6079,10125388,28586913
6082,373823,15718405
6087,20232,28517428
6088,3532307,28235730
6090,5323256,25370268
6093,2539292,6495874
6094,4552789,28675157
6096,24870,28598724
6101,50891,26407499
6102,1286742,19049758
6103,10361104,28676704
6104,10350891,28649829
6105,6214365,28669435
6107,5247280,28671399
6109,1895281,28645832
6110,2539292,6495082
6112,4675662,7844340
6115,1550763,21642960
6120,1517226,19353657
6121,9730086,28677288
6123,10154533,27936894
6124,4077106,23571144
6125,2695982,28612055
6131,50891,26407499
6132,440405,18267935
6133,5263928,27937573
6134,280212,21481110
6137,5155966,16009240
6138,367618,10038467
6143,1680823,28604834
6144,5520281,28677933
6145,4634242,26194702
6147,779307,28610133
6148,6392429,28651421
6149,7796312,28654546
6150,9946341,28676383
6151,7902778,28616861
6152,193937,10005030
6153,7587082,27349174
6156,6386297,27017012
6158,615121,17423002
6160,53785,19799491
6161,6090555,23885494
6163,6561166,22066165
6164,3289698,28678046
6165,1558033,23894134
6166,10336437,28677283
6168,8535292,25610435
6171,4335742,26815515
6173,9636201,27946558
6174,1075736,25503840
6175,1423378,26040848
6177,2983685,7228380
6178,436273,25449161
6180,1330309,25877699
6182,171072,16994292
6183,10330539,28607843
6184,71051,24968828
6186,8248318,27020670
6187,53785,19799491
6188,199813,1385122
6189,3259988,28620299
6190,6767374,28678022
6191,7751315,27552091
6196,8204683,25185119
6197,6214365,28669435
6198,2677430,26987949
6199,939254,6039411
6200,512386,25924523
6201,4186413,26406021
6202,8714716,28056661
6205,8204683,28659201
6208,1026154,28368289
6211,168476,28543105
6213,1181205,28657751
6214,4371011,28672554
6217,8019881,21329550
6220,2483249,28644168
6223,9201970,25173910
6224,2580575,28674794
6225,961966,28676190
6227,226950,28649464
6228,950127,3557653
6229,6133025,28051911
6230,280212,21481110
6232,1608583,26138135
6233,1017605,28666633
6234,413544,2465723
6238,3803209,28675537
6239,98444,28279262
6240,9852059,27614389
6242,2797747,28634424
6243,10202265,28063675
6245,6214365,28669435
6246,6563111,3234987
6247,136007,27977933
6248,6851146,28572633
6249,1161435,26493366
6250,2626481,24117662
6251,9402134,26645405
6255,7938534,28461053
6256,1370064,28678024
6257,6529689,28280392
6258,5206490,23681831
6260,10003977,28616939
6264,6895040,18620619
6267,961966,28676190
6268,171072,16994292
6270,10361104,28676704
6271,6182224,3989388
6274,6047958,24829210
6275,429529,7588969
6276,168476,28543105
6277,8132102,18663590
6278,1221156,28673837
6279,440405,18267935
6280,1032160,26477497
6281,1806869,27736686
6283,4088016,12146969
6284,2916016,28609731
6288,10048286,27976213
6289,10298389,28674886
6290,1765983,27712061
6292,3960243,15177111
6293,10163916,28122442
6294,1554150,3768025
6295,1554150,3768025
6299,7528580,25899992
6300,779307,1728382
6302,367618,16819408
6306,9135474,26879520
6310,30968,9447707
6313,65952,18747374
6314,1298833,26045164
6317,1619869,16129958
6318,10350891,28649829
6319,109874,28637357
6325,280212,21481110
6326,6635401,28054735
6327,918857,14849761
6328,2209144,28676842
6330,5095603,4537830
6333,5728403,25392255
6337,8882603,24382269
6338,654934,20811526
6339,7387879,28354666
6340,251248,28060257
6341,3804282,28535863
6342,1530016,5954894
6345,4036492,11436474
6346,6243348,28635941
6347,6484805,28613203
6349,10310054,28516522
6350,566958,5712116
6351,4380972,27618890
6353,87915,14829187
6354,121935,28362304
6357,4077106,26393800
6359,7662278,22906142
6360,78642,6018009
6361,7267713,28422062
6363,6294120,28673882
6365,5323256,25370268
6366,79638,2840960
6367,55977,2202183
6369,430267,27176472
6370,725613,26850114
6371,367618,10038467
6374,3777877,28416782
6375,3467784,27254593
6376,4764874,16531825
6379,7090779,27922691
6382,1690225,28678041
6383,9946341,28676383
6387,3794984,25110710
6388,1221092,8122790
6389,1060921,28664614
6390,10355294,28674491
6391,2925915,28677535
6393,1946173,24353303
6396,4552789,28675157
6397,87915,14991487
6399,3425571,27466442
6400,4552789,28675157
6401,3780774,24546982
6408,6069593,28648040
6409,10361104,28676704
6412,5625263,27367962
6413,10004698,28538344
6414,9452791,28677711
6415,9135474,26998114
6416,7737874,27507850
6418,950127,2968000
6419,280212,21481110
6420,3504981,26091732
6422,3650755,11771697
6423,50891,26407499
6425,50891,26407499
6426,1161671,28671165
6427,2983685,7228380
6429,3730605,28451238
6431,171072,16994292
6434,5138409,28633224
6436,5292662,28677485
6437,9452791,28677711
6438,6529689,28280392
6439,287491,27677770
6440,7283765,19638168
6441,1457567,27944635
6442,1144306,23505879
6444,13516,2080922
6445,9361180,27990251
6449,1432111,28677735
6450,6678077,25483811
6451,5257160,8063255
6454,1134186,26226493
6457,7727148,26708360
6459,2267126,7297634
6460,5973601,28613611
6461,1967266,28677997
6462,993322,3431193
6463,2916016,28609731
6464,10344742,28657952
6468,1175058,28676299
6472,4552789,28675157
6473,2189609,23735021
6474,10352573,28669115
6479,6644994,28677357
6480,9201970,25173910
6481,5939461,18761819
6483,183255,1370308
6484,617057,18209555
6485,10195800,28524925
6492,7471,28616410
6493,4779042,21256946
6495,823545,345280
6497,1987659,2558636
6498,5500712,28006225
6499,2626481,10591288
6504,3259988,28620299
6507,280212,21481110
6509,3465100,22556058
6511,1703710,23884996
6512,42681,22087319
6515,10237245,28311409
6517,1334884,26995510
6518,2189609,23735021
6519,3599988,28250120
6520,6252780,23013760
6521,5905026,26885167
6522,6016690,27344671
6523,1213591,2830848
6524,6158630,18126008
6525,443245,28434357
6526,926454,9457897
6527,9402134,26645405
6528,1703924,16529451
6530,6158630,15100395
6531,3964339,25189570
6533,8675834,23728095
6534,1161435,26493366
6535,265090,25384787
6542,9452791,28677711
6543,10263666,28677679
6545,87436,28373474
6546,726536,10866521
6547,33626,5735961
6548,2015190,28677427
6549,606236,28649263
6550,1856621,20291263
6551,375,28546246
6552,79638,2840960
6555,573194,22998246
6556,7727148,26708360
6558,14097,28677098
6559,1133652,18115347
6560,40799,2719509
6561,5068410,28550133
6562,7235644,28365135
6563,6574372,28404306
6567,5386917,15923027
6571,2823476,27779283
6573,4251928,28488449
6574,87915,14991487
6575,5519816,22475245
6576,8207120,28261227
6577,7623979,28424407
6578,5392427,19965701
6580,180542,7270538
6581,79638,2840960
6583,136007,27977933
6585,10273496,28357187
6586,3390890,27741629
6587,5472995,19051665
6589,1952789,28608274
6590,1588244,21895280
6591,9452791,28677711
6593,984183,28672074
6594,1107779,28453037
6595,952007,22212183
6602,280212,21481110
6604,1620614,10218080
6606,9442012,27734000
6609,9119953,28671397
6610,153493,22025812
6611,1218561,28547499
6612,7091080,22836855
6615,1952789,28608274
6617,1447922,28677872
6619,1147484,23125090
6620,490574,28660389
6622,6110330,14942891
6623,5336190,18046167
6624,1307216,3114881
6626,6200806,26594411
6629,5905026,26885167
6631,6486742,26348700
6633,3004602,25184298
6634,87915,14991487
6636,6484805,28613203
6637,514438,28662138
6638,3039119,11112364
6639,7483224,28437213
6646,8378893,27822066
6647,10336437,28677283
6648,7143311,20006178
6650,8888709,25133708
6652,10203160,28075659
6655,1457567,27944635
6656,6287026,23363281
6657,127667,28620032
6658,5597157,28669146
6659,3890972,26382386
6662,5631503,21542754
6663,10199419,28459354
6664,4008177,28251352
6665,3259988,28620299
6666,375,28574862
6668,8950354,28068237
6669,279572,17682668
6670,1987659,2558636
6671,10125388,28586913
6672,810348,27192539
6673,841388,28209234
6674,6027071,19756033
6675,6565577,27690802
6678,134294,2361853
6681,265090,25384787
6682,271307,1340076
6685,1074877,26002717
6686,358202,28610369
6689,1335366,24612415
6691,3202,6466760
6692,10351190,28638965
6696,3640724,9384988
6697,4605543,28677491
6699,1542825,28677504
6700,280212,21481110
6701,6018469,24806370
6702,1468831,15790644
6704,1588244,21895280
6705,2428282,28521029
6707,3794984,25110710
6709,8359408,22632242
6711,7897638,27619774
6714,109109,23059575
6715,6457128,27658285
6717,9452791,28677711
6719,7116269,28677931
6723,512573,27289261
6724,7993112,27667544
6725,1036677,6966619
6727,512573,28072019
6728,87915,14991487
6732,9857723,26650739
6733,5903372,28675709
6735,597617,28677072
6736,4615644,15908247
6738,9201970,25173910
6740,94045,27802472
6741,7110160,28545508
6744,10350323,28635375
6746,10330539,28607843
6748,8381268,21296590
6749,1313960,28677622
6750,1403723,19899004
6754,5659700,23076963
6755,42920,27845098
6759,5500712,28006225
6760,7897638,27619774
6764,2837221,28112598
6765,1297496,28675501
6767,5728403,25392255
6769,7334469,28677361
6770,6009785,27187895
6771,3597550,25849140
6776,253109,1930144
6779,2696019,10987603
6780,10336437,28677283
6782,7090779,27922691
6783,2391288,28673850
6784,13564,28672247
6785,349701,26823658
6786,5975010,13433480
6787,9438863,26832375
6788,9135474,26998114
6792,9262607,28678026
6793,3579287,28677980
6794,280212,21481110
6795,5772019,28645077
6798,41809,1071734
6802,3471313,28677766
6806,1714830,28677976
6811,7267713,28422062
6812,701326,1550525
6814,74571,28070100
6815,198015,1617331
6818,9409473,27280919
6819,1297923,9436196
6820,5952569,28384550
6823,5921707,28631947
6824,195179,28292014
6825,1411723,12093443
6826,6598297,27320819
6827,482179,16832741
6828,1967266,28677997
6829,3828361,27885085
6833,9409473,25797250
6834,7992035,28671701
6835,6952185,25744696
6838,9106885,28675693
6839,9409473,25796998
6840,7366091,28070716
6841,5830534,28665709
6847,7133556,28631940
6851,661330,28493611
6854,904370,26716312
6855,5138409,28633224
6856,1215760,15382280
6858,3532307,28235730
6859,1167760,28570910
6862,141224,27823346
6864,9452791,25941039
6867,1684950,28650038
6868,5412049,21613986
6870,568298,7236335
6873,4008177,28251352
6875,398611,22402868
6878,10238797,28658682
6879,5056166,28678067
6889,280212,21481110
6890,5659700,23076963
6891,1699455,8412497
6892,3013275,23979538
6893,5292662,28677548
6896,6232704,28620312
6897,6561166,22066165
6899,311382,6623105
6901,5569910,28678105
6902,6600123,28542904
6904,9000293,27146993
6908,3259988,28620299
6909,624632,28673499
6911,66577,5152285
6912,4692848,24785737
6913,1645989,3038446
6917,6484805,28613203
6921,5102553,28535857
6923,6584350,26354680
6924,4193054,21895733
6926,1335366,24612415
6927,1200102,26661922
6930,3960243,11728942
6931,44939,20682452
6933,4779042,21256946
6938,615121,17423002
6939,4782682,25757665
6942,5921707,28631947
6944,8905372,28621174
6947,83657,7386799
6948,662084,1369985
6950,5943136,24358947
6952,682097,22696603
6957,7727148,26708360
6958,33626,28549258
6960,4316306,28676483
6961,1248972,15035998
6962,9452791,26978339
6963,1181205,28657751
6965,4685384,28657936
6966,1161435,26493366
6968,8172495,28442158
6969,750319,27211608
6972,99781,19880102
6974,3474905,25645316
6976,62708,28111766
6977,6200806,26594411
6978,280212,21481110
6981,8572917,26659024
6982,1066439,28677746
6983,5967583,28550096
6984,1468831,15790644
6985,5023718,27007136
6987,9201970,25173910
6988,7727148,26708360
6989,9828988,28678021
6990,1779595,8488437
6991,890380,26520893
6993,1434793,27663620
6994,1297496,28675501
6998,5609090,28441264
6999,1524481,28642465
7002,6478,28117924
7005,3685160,28672516
7011,506010,13913264
7013,8078764,21536118
7015,99781,19880102
7016,7387879,28354666
7017,952533,28492762
7018,8901829,25057053
7021,4444229,19473153
7022,234276,8105769
7023,2829600,7930464
7025,6529689,28280392
7026,6968123,28154502
7027,5491618,21450767
7030,1665772,28677966
7031,1161435,26493366
7034,5117472,28601664
7035,1952789,28608274
7036,10144074,27844858
7040,9636201,27946558
7042,2624357,27418269
7043,8218853,28550560
7045,10049531,27440702
7052,7127935,28018423
7053,9135474,26998114
7054,4758600,11616657
7055,280212,21481110
7056,6737270,25890220
7058,10048286,27976213
7060,9452791,25941039
7061,6159923,28613211
7064,74571,28070100
7067,965430,28505561
7070,10361104,28676704
7072,552590,28677045
7074,53785,19799491
7075,1297496,28675501
7076,373823,15718405
7077,9214507,26718008
7078,8078764,26879622
7079,7595454,28245960
7080,42681,22087319
7083,6372067,15808686
7087,10273496,28357187
7088,234276,8105769
7091,8252039,26277603
7095,5661392,20266334
7097,2224480,21175597
7099,1779595,8488437
7101,8901829,25057053
7102,2916016,28609731
7103,2015190,28677427
7104,960411,28618969
7105,689515,26731106
7106,398611,22899943
7107,1476820,28550435
7110,7218837,27563217
7111,2829600,27880728
7112,4181161,28090675
7114,6484805,28613203
7116,646253,3932498
7117,1685474,28632608
7118,8218853,28550560
7119,7354158,28412516
7126,698770,17473666
7127,1098900,12411764
7128,1330309,25877699
7130,10336437,28677283
7133,1372932,28472734
7134,506010,13913264
7135,6158630,18126008
7136,926454,9457897
7137,9375951,25658176
7139,6158630,15100395
7140,1816779,17299346
7141,10361104,28676704
7143,9452791,25940223
7147,726536,10866521
7148,1585362,21992247
7149,504299,25450119
7150,31295,13918292
7152,2256212,23682940
7154,2711945,22435859
7157,4181161,28090675
7158,280212,21481110
7159,2162179,4816474
7160,8882603,24382269
7162,841388,27951829
7163,7566337,28666898
7164,1161435,26493366
7165,2909926,12679353
7167,1098900,12411764
7168,278727,23350000
7172,5952569,28384550
7174,132412,13509108
7176,2790604,14275631
7177,4764874,16531825
